"ECO_NAME","CSIRO68","GHM1","HFP4","LIA","ensb_thr3","Natural","Integ1km10","Integ1km20","Integ1km30","Area (ha)"
"Cook Islands tropical moist forests",0.420063948840927,0.0419161676646707,0.0869565217391304,0.439024390243902,0,0.570627802690583,1,0.993912562257886,0.963475373547316,21197.1285753129
"Coolgardie woodlands",0.893828001206371,0.960766344745479,0.89569111969112,0.859215874144246,0.910121958866316,0.974135814372412,0.992680903927215,0.990222654669836,0.988467531721469,12912206.0792004
"Copper Plateau taiga",0.978194389661013,0.992268041237113,0.931871072841517,0.993876301285977,0.981888342565507,0.999649027949707,1,1,1,1725704.4136309
"Cordillera Central páramo",0.268781769484754,0.122423844322194,0.347576006573541,0.334152736807604,0.172826266292691,0.832757468741052,1,0.999707715670888,0.993576098766687,1211970.25672164
"Cordillera de Merida páramo",0.303792239266338,0.0150107219442459,0.000355239786856128,0.76085409252669,0.00142298114549982,0.986388934810161,1,1,1,279759.997859456
"Cordillera La Costa montane forests",0.673523502981077,0,0.0199539524174981,0.515456004465843,0.00133053221288515,0.861328378203189,0.992667292563696,0.986543213873331,0.979442519990935,1428161.65884632
"Cordillera Oriental montane forests",0.570927728761599,0.104470152434991,0.258596346736477,0.278216612976774,0.141849195009501,0.868687697700265,0.996505595945717,0.992146420884847,0.985024308154711,6757714.92554073
"Corsican montane broadleaf and mixed forests",0.0692470001491933,0.146388354847569,0.340665383557877,0.866501513900358,0.124793842770753,0.968413419497942,0.998443894952251,0.99731412005457,0.996163028649386,363364.54050609
"Costa Rican seasonal moist forests",0.42743872082467,0.00777736131934033,0,0.151866274100104,0.00371710848087646,0.607688346085933,0.977620592846465,0.956334998359281,0.931738797535275,1065346.1574693
"Crete Mediterranean forests",0.00289659955531077,0.0123904881101377,0.0251621271076524,0.310358105506354,0.00484066155707947,0.586872241441012,0.855188312077121,0.777638065584895,0.720805141408698,819249.615997512
"Crimean Submediterranean forest complex",0.527663805735818,3.35424143829873e-05,0.00447133972096151,0.496144480519481,0.00098435219442653,0.633522019669174,0.814005641822759,0.76668603099339,0.72181051221261,3021473.08903878
"Cross-Niger transition forests",0.00292043858862896,0,0,0.0825541398188072,0,0.334757834757835,0.90160042996626,0.816540264548685,0.727400644949389,2062864.82610024
"Cross-Sanaga-Bioko coastal forests",0.360886814538588,0.0633916244822826,0.0374122251640382,0.574493559662437,0.0569004919239261,0.740979554954475,0.904775719705423,0.865802276277617,0.832327605445213,5183960.83856498
"Cross-Timbers savanna-woodland",0.0571509903375607,0.0106670604807561,0.128337045873427,0.0191202386574367,0.00255626692074411,0.830403901822463,0.987756008341115,0.981201773540129,0.972227000498501,8818819.15794729
"Cuban cactus scrub",0.338889444222311,0.000612745098039216,0,0.201305393335624,0,0.710508337339642,0.947471784418038,0.90667727340526,0.868219559488888,325570.079530046
"Cuban dry forests",0.292711701425077,0.00130635557175842,0.00996521290008963,0.0528898077575832,0.00822373534807076,0.336154799374562,0.8313420499391,0.702210672398607,0.593361969454542,6574459.83529411
"Cuban moist forests",0.640877322491672,0.000187195806813927,0.00479053165508172,0.195606494746896,0.00314222179251668,0.714581156071066,0.943199037752236,0.891383739902394,0.845498911657079,2133927.36321219
"Cuban pine forests",0.27834724846121,0.000155763239875389,0,0.133684714901773,0,0.680181345554447,0.898219907968031,0.833276822475176,0.787902639864374,640474.598494921
"Cuban wetlands",0.3909210435264,0.193937245169296,0.254513274336283,0.702844718246059,0.226681326736302,0.823852155365963,0.98034438391415,0.962495551479646,0.942004982342796,564650.341737918
"Cyprus Mediterranean forests",0.0341693559999661,0.0128191200434546,0.0644030668127054,0.111844275816562,0.0118150106897716,0.524492673131969,0.922435810120548,0.862945242797793,0.79099128243547,927264.029614042
"Da Hinggan-Dzhagdy Mountains conifer forests",0.975465301166303,0.871887808406333,0.835170618436594,0.926861691414023,0.921667935870936,0.972848907062194,0.999064501733506,0.998180387359812,0.996954336535847,24927414.5215697
"Daba Mountains evergreen forests",0.576624200357148,0.000106777398783924,2.37184618577485e-05,0.156825066149444,4.79719843611331e-05,0.534317553787578,0.835474024947521,0.775762285348754,0.719736977548702,16816963.8742634
"Daurian forest steppe",0.281003288314652,0.505467249075251,0.400395381485832,0.562939407291048,0.287482614742698,0.806966858035447,0.987315894847924,0.980737320058971,0.972438314525684,20963450.5978563
"Davis Highlands tundra",1,0.999456109024485,0.998496781842818,0.999737984115287,0.999616316991925,1,1,1,1,9854248.5638274
"Deccan thorn scrub forests",0.0129497232577872,5.00677387053072e-05,0.000114566717487288,0.0117790729615784,0,0.0955891592722213,0.232644638649577,0.171164777908275,0.134846908442331,33906820.3325381
"Dinaric Mountains mixed forests",0.561715587044534,0.0297744618814853,0.0571262022733897,0.562877747252747,0.0518533800976549,0.843845115316712,0.993328600335564,0.984077982785715,0.970648766362744,5828556.05967697
"Djibouti xeric shrublands",0.765074991844423,0.0716428646990373,0.19512184818928,0.273064206598101,0.131336227937209,0.88740837925765,0.972382947200042,0.961476812335287,0.950801111854095,23672103.5505241
"Drakensberg Escarpment savanna and thicket",0.0036972418840897,0.00887861139659701,0.0104950946840064,0.0942381415574755,2.86229498812148e-05,0.628255103013166,0.988191673185111,0.973389281468616,0.95263190457882,3496837.83924797
"Drakensberg grasslands",0.00567855263690452,0.00799881884976811,0.0470147827748537,0.0432479987456774,0.00191046130225417,0.796038337881613,0.991874744676655,0.979351365975687,0.962108837906103,11478202.0869144
"Dry Chaco",0.905907249214245,0.347656842102582,0.621402166388454,0.317906859587927,0.371549122432191,0.832499078157422,0.958360030041492,0.937912411814678,0.916736016547445,78678918.3023059
"Dry miombo woodlands",0.420741284432324,0.291127927819064,0.265291769753163,0.485368244424717,0.283699696405573,0.778404081949327,0.903750942572851,0.874975927739397,0.852361266084529,118563282.420687
"East Afghan montane conifer forests",0.724360875039951,0.03539164102055,0.0400496894409938,0.164876690533015,0.0384596248569581,0.928857900907015,0.998567688279686,0.9969428615432,0.994386262128446,2007112.30864102
"East African halophytics",0.209869036482694,0.335807860262009,0.313984168865435,0.301323090055484,0.0168539325842697,0.756106650404851,0.968000914259593,0.95391560241136,0.939658866889517,377521.742042966
"East African mangroves",0.150086552981474,0.119187358916479,0.0532036613272311,0.363250132766861,0.00220264317180617,0.88340824111493,0.924379158158224,0.898623279098874,0.870364271128384,219483.9745732
"East African montane forests",0.163801761772492,0.0131310844464569,0.0813566442605998,0.0996622440569499,0.0213151340686354,0.467177016707491,0.750262965448844,0.666809001933422,0.607605461667151,6148320.52234092
"East African montane moorlands",0.408418062200957,0.291533033996151,0.423533183712728,0.712407823020199,0.3008,0.890842874604006,0.981517509727626,0.964955602115135,0.950563703481991,308879.066167947
"East Arabian fog shrublands and sand desert",0.999228208962423,0.363620952703848,0.903781822305381,0.628408190971829,0.650479922757994,0.999016262412002,0.999991219328015,0.999934144960114,0.999850728576258,1760660.49939259
"East Central Texas forests",0.139685618118065,0.00156404494382022,0.120532122230765,0.0127609366491196,0.00425337714494341,0.839485450744135,0.993729227109525,0.990929402741188,0.987195840419737,5575270.61682531
"East Deccan dry-evergreen forests",0.0181592926883254,3.96102352847976e-05,0.000352333228938303,0.00941426875690721,0,0.0430880572846635,0.142000864158564,0.0815925032712385,0.0576596012000159,2543197.76646067
"East Deccan moist deciduous forests",0.238142161030873,7.32875628074413e-05,0.000427097899029376,0.0570911717857164,5.93345042008829e-06,0.359418995049484,0.655493364783122,0.585103878517244,0.532607400159595,34017076.4226253
"East European forest steppe",0.149043696950236,0.00121749982666574,0.0538918491133931,0.191725758402215,0.030442567702423,0.223357833397396,0.458837680523138,0.367772964875484,0.294775997818545,73013088.7051709
"East Sahara Desert",0.9988639068506,0.977096601184585,0.962749890736034,0.971209850703353,0.986556934763425,0.996149338430272,0.999013778140844,0.998512836069556,0.99809356879033,153772233.275826
"East Saharan montane xeric woodlands",0.967113898408558,0.77599914052428,0.811132203875497,0.785949584646233,0.793746866270324,0.985942070006604,0.99915647640215,0.998016054695846,0.996434447949877,2777616.76963005
"East Siberian taiga",0.998955228841777,0.976771013998373,0.943623327618063,0.950562138401051,0.982094381572421,0.991851038836718,0.999016557555587,0.998430124752997,0.997785624968055,392253769.301764
"East Sudanian savanna",0.311730359544515,0.230250971527074,0.360472978699761,0.418789274645284,0.253790624679766,0.823123126873127,0.942804562693333,0.922946155191333,0.905346607504972,105534683.915922
"Eastern Anatolian deciduous forests",0.0457492213634791,0.0179274050757427,0.0252220074858722,0.132652428821101,0.00247104632587859,0.394364505397567,0.757210578937164,0.679391068652086,0.611384294300345,8162752.2454207
"Eastern Anatolian montane steppe",0.127550067250058,0.00142022846088862,0.0207966549295775,0.0705909857144615,8.30479889610058e-05,0.369393555032091,0.798637475923677,0.722258554939315,0.653694942957634,16838165.6496909
"Eastern Arc forests",0.171260413644465,0.0358608385370205,0.0795434278580346,0.395203708656504,0.0468248305387085,0.67493040637153,0.928831448721757,0.887068364083471,0.848489662842183,1115074.08938865
"Eastern Australia mulga shrublands",0.922343541862429,0.995030485754191,0.649752778766663,0.99084473621767,0.944573945598962,0.998685805410913,0.999977622470228,0.999933173952188,0.999865734821368,25188332.4488894
"Eastern Australian temperate forests",0.626717499042855,0.33492347042345,0.427373695594687,0.436376403536879,0.342895362152385,0.844542193511543,0.991896174843303,0.985400670317374,0.97102003653508,29511259.8754467
"Eastern Canadian Forest-Boreal transition",0.954716222195406,0.81837545206452,0.824978084163098,0.828472551893056,0.8512431686212,0.974144302646195,0.996817090960885,0.994670313118799,0.992347385643829,31886056.1288542
"Eastern Canadian forests",0.987336877477554,0.940325086362673,0.930681984024815,0.914825818199243,0.953919582803638,0.992838586195206,0.998117323737674,0.997379460962199,0.996645831964412,46573194.7839537
"Eastern Canadian Shield taiga",0.999321075261178,0.997310203259337,0.993467376049435,0.99484944342308,0.998415974901661,0.999989482020442,1,1,1,75798657.6247553
"Eastern Cascades forests",0.886520504055551,0.819000647446395,0.824459999624674,0.669550671973236,0.811374113818619,0.926636218913778,0.983501790991445,0.976980707668607,0.970336612668446,5325721.72275955
"Eastern Congolian swamp forests",0.938314289256234,0.18091495186788,0.419471102121616,0.789154509697238,0.433748829988814,0.881568982599134,0.985777392751772,0.969109038286922,0.950226406070627,9231510.14509623
"Eastern Cordillera Real montane forests",0.647161854797204,0.18918313916708,0.423424913414017,0.514681979658378,0.331904780457397,0.914120015489376,0.999107577294896,0.997675778229563,0.994618306358229,10206235.2218534
"Eastern Gobi desert steppe",0.991042089988674,0.788018906335747,0.575035053181696,0.583189908562282,0.660933835044679,0.988669184320714,0.995944761159933,0.994425075634403,0.993217394883616,28236805.2858319
"Eastern Great Lakes lowland forests",0.29573091169883,0.0253291288923926,0.0582214843933533,0.174448468883767,0.0341380151182638,0.408549237671104,0.770646602006057,0.680948099373061,0.593164391442425,12994313.1059554
"Eastern Guinean forests",0.016245042792853,0.000100337980566117,0.000804835324380198,0.0943943726227673,0,0.145592199013358,0.309874148478866,0.242848899243942,0.205123297520063,18889400.5109617
"Eastern Himalayan alpine shrub and meadows",0.88379342824357,0.628547558584864,0.453333004025785,0.784912864951572,0.652954434272136,0.966831745620551,0.999998070993856,0.999992926977472,0.999947273832067,12101379.8033863
"Eastern Himalayan broadleaf forests",0.876686078019111,0.0884449412811174,0.259481877742381,0.577771632621163,0.258992286309101,0.907208655418723,0.994134171060607,0.99043125015712,0.98529259778942,8291577.22426844
"Eastern Himalayan subalpine conifer forests",0.928752937203641,0.286004572009144,0.359221541695358,0.743275661529514,0.443061402235448,0.97380420936341,0.999997185271086,0.999969037981952,0.999873337198894,2743585.27860188
"Eastern Java-Bali montane rain forests",0.406646587519738,0,0.00760050251256281,0.143361048122953,0.00498139857494167,0.58614644627292,0.970942283551153,0.930202119481126,0.875721333969113,1582931.96047368
"Eastern Java-Bali rain forests",0.0624685123994382,0.0001860361282161,0.00399622997172479,0.0322512848927186,0.00346973191959526,0.185697868014321,0.540106303079323,0.409528280085505,0.315629152464036,5366625.20408384
"Eastern Mediterranean conifer-broadleaf forests",0.0394676389074148,0.00223277173606807,0.0177201109530984,0.0281748291571754,0.01041202272237,0.225720252545502,0.513852334042815,0.424683212525243,0.360031539793651,14256658.8225008
"Eastern Micronesia tropical moist forests",0.0444245676803816,0.172535211267606,NA,0.1,NA,0.226937269372694,0.418617932609937,0.29583095374072,0.246145059965734,53016.5839410803
"Eastern Panamanian montane forests",0.690650953699236,0.611129189716889,0.64556544675239,0.910819672131148,0.628703094140882,0.967394342931205,1,0.99994917278711,0.999644209509772,303121.039210491
"Ecuadorian dry forests",0.639716802562609,0.00230751118436543,0.0381434040743016,0.0243750896143001,0.00604983915110194,0.596568466853422,0.965361572400382,0.925331452028556,0.875603595436617,2118712.74627601
"Edwards Plateau savanna",0.34700402580154,0.524081317687129,0.424825477029453,0.203969746688543,0.235100001336023,0.873651450137001,0.997218831950652,0.990892653922911,0.980434926027939,7496387.04819024
"Einasleigh upland savanna",0.971898015342954,0.985721985063263,0.78878554253981,0.990238472406559,0.98050079641016,0.99291599301816,0.999789130261797,0.999607437468502,0.999331582716639,11625726.293731
"Elburz Range forest steppe",0.705795064329117,0.000410055830678485,0.0337937994764563,0.126215738284704,0.024053571710599,0.739040748960661,0.958068936516649,0.936971384634567,0.915608570062966,6328745.4111853
"Emin Valley steppe",0.666640161956401,0.228631749898498,0.212378510341016,0.357387527657133,0.167990155865464,0.78368211301706,0.906155662651206,0.885732780910096,0.869052403829901,6513457.22059716
"English Lowlands beech forests",0.0439893376075821,6.62646610562587e-05,0,0.0530825779100708,0,0.358566076294278,0.695642888767352,0.581993384899862,0.494790391610456,4576991.18141653
"Enriquillo wetlands",0.373415856174477,0.143617021276596,0,0.588235294117647,0.0195121951219512,0.895043731778426,1,1,0.999474145486415,62843.713056721
"Eritrean coastal desert",0.986411470217621,0.00740256912693229,0.574525745257453,0.723196448390677,0.467398764584763,0.999061785677732,1,1,1,457559.929624434
"Esperance mallee",0.442138702494452,0.488449677056462,0.483014738636144,0.46611090623241,0.447766581147389,0.529844313431107,0.714348194660125,0.659338029542607,0.623294248268929,10318886.2019983
"Espinal",0.0437423682343813,0.0393252203105329,0.355397495690289,0.00255671551558178,0.00847471991050696,0.478511582924191,0.707139322284475,0.63239578145842,0.580613485068862,29873257.8070467
"Ethiopian montane forests",0.314798019511296,0.0481218244294987,0.180770473030508,0.160322935779817,0.117361172290253,0.637726568137173,0.934908811562865,0.869487580732353,0.805725666486471,6766300.22546974
"Ethiopian montane grasslands and woodlands",0.0694029384553479,0.00157057224632333,0.00637666831438458,0.0151056585418581,0.00219983320936732,0.320422043656223,0.826292195599963,0.734655765309038,0.652103489949164,22114686.3314245
"Ethiopian montane moorlands",0.0163476736571026,0,0,0.158700902504131,0,0.426867817506819,0.908429345150172,0.853530280649926,0.797277203348104,1563109.61552669
"Etosha Pan halophytics",0.994868505452213,0.768976897689769,0.751750972762646,0.882576866764275,0.808491686460808,0.968240968240968,0.999514990389624,0.998419227936554,0.996461226176148,769086.414180041
"European Atlantic mixed forests",0.106530610908713,0.000615381392437879,0.0138167091253511,0.0532578868782255,0.00190415147752006,0.298553888836554,0.590840505921146,0.479945005910437,0.401849727018396,38655796.9124818
"Euxine-Colchic broadleaf forests",0.532902279471271,0.000418924580061893,0.00184062364660026,0.176485168966372,0.000291415725347617,0.600960382118499,0.897814686778049,0.85474562225868,0.814967187866207,7451282.49776013
"Everglades flooded grasslands",0.499135254614788,0.306058814042256,0.57737465356513,0.587491756429985,0.462830136224632,0.650764203288287,0.729379968994305,0.698817804233024,0.680923207016904,1980792.65261382
"Eyre and York mallee",0.167127886865398,0.23711121621842,0.215189457425482,0.281625283662686,0.179878710927711,0.297317123627563,0.486906593051256,0.424896938003026,0.378858563814746,6120411.58155313
"Faroe Islands boreal grasslands",0.0176717601773008,0.14018691588785,0.0106470106470106,0.725095785440613,0.0123076923076923,0.98007662835249,1,1,1,145678.337551746
"Fernando de Noronha-Atol das Rocas moist forests",0.91705069124424,0.157894736842105,NA,0.7,NA,0.354651162790698,1,1,0.932642487046632,1882.44519844312
"Fiji tropical dry forests",0.339580549584616,0.0390399074609601,0,0.333531952927156,0.0235510956379275,0.422931015016371,0.97662975251076,0.906731976327116,0.767138181492109,688981.27292328
"Fiji tropical moist forests",0.75904517382555,0.199929910636061,0.0219639620428617,0.743217143382691,0.207225177304965,0.84999048699537,0.997941324346727,0.991636205514261,0.968379285510456,1157177.59093534
"Fiordland temperate forests",0.825129614106982,0.987834323922734,0.873226288274832,0.99531520521438,0.967679794520548,0.99907843458838,0.999948798595619,0.999904911677577,0.999846395786856,1105354.30913567
"Flinders-Lofty montane woodlands",0.557211436210616,0.757178385711056,0.49379888183969,0.718953163888679,0.628818852496115,0.757151301755378,0.866051248027417,0.83993664372961,0.819960262162266,6615763.6865179
"Flint Hills tallgrass prairie",0.00506793668581034,0.00800200947323095,0.495406941416163,0.0572121299848013,0.00167242319578258,0.844118595359922,0.971515610144168,0.953284602740334,0.93477085810749,2793225.40960747
"Fraser Plateau and Basin conifer forests",0.986837689555082,0.940397926380724,0.960046317562395,0.747833967375067,0.956529628808194,0.97835154535391,0.998805301308069,0.997852369163384,0.996688170251259,10468503.5447144
"Fynbos shrubland",0.437193102330106,0.197008547008547,0.223468684195815,0.328654531807093,0.147820677173667,0.84377820172408,0.97202085241079,0.953211862512528,0.934545638082328,5366687.86198839
"Galápagos Islands xeric scrub",0.975147716384542,0.949842470069313,NA,0.952406853413108,NA,0.978834346363889,0.999378416244055,0.998174714367465,0.996270497464333,797824.890635246
"Gariep Karoo",0.994016349175177,0.968664386273299,0.662710575712215,0.937167194928685,0.944315609626538,0.995382750230003,0.999804558661549,0.999497436558269,0.99912895139739,25166610.4947915
"Ghorat-Hazarajat alpine meadow",0.74210672624981,0,0.0131719099269394,0.33595449975239,0.00436694328976395,0.905094216071805,0.999585992112917,0.998549809451707,0.996879822581339,6648204.92371927
"Gibson desert",1,0.998974091019155,0.983958207243653,0.99886607592195,0.999152385747334,1,1,1,1,15629391.1681238
"Gissaro-Alai open woodlands",0.304022409843334,0.0202802732575077,0.0400546415632239,0.265474841579588,0.0234662244971523,0.600851730001032,0.865517274750352,0.826388885688624,0.790047185223315,16820200.2556298
"Gobi Lakes Valley desert steppe",0.991437005241763,0.957581583534796,0.717555776650037,0.613249949740084,0.83899944621448,0.995147762567039,0.999996111044135,0.999964443832088,0.999901109407995,13971295.9701219
"Godavari-Krishna mangroves",0.115421164201652,0.00125234815278647,0.00897190763347551,0.070048309178744,0,0.167592376052385,0.36856985684496,0.280438036511571,0.222907365000576,697978.271515726
"Granitic Seychelles forests",0.797863924050633,0.112612612612613,NA,0.075187969924812,NA,0.182078169685415,0.567644276253548,0.375118259224219,0.251655629139073,30778.6681921827
"Great Basin montane forests",0.996181745438099,0.973755047106326,0.890691429850078,0.975585058505851,0.97379325792362,0.984368615518366,1,1,1,890065.334756996
"Great Basin shrub steppe",0.93458281225305,0.887462005564619,0.773231707924325,0.844248214237215,0.868614541125289,0.957625334813794,0.99044068000256,0.986142930091694,0.982287910586742,30087772.8813505
"Great Lakes Basin desert steppe",0.994104793424231,0.910920150879243,0.524483824490806,0.610048535564854,0.741367363825336,0.960348416836516,0.997557403075593,0.996049658799262,0.994273643554918,15770562.5899723
"Great Sandy-Tanami desert",0.999778017476045,0.991552788112641,0.973874083907822,0.992699195497978,0.993882325588154,0.999986235667655,1,1,1,82377936.0539535
"Great Victoria desert",0.999955948569864,0.99878571107956,0.968557819279381,0.997152623620249,0.998830533701892,0.999305403826587,0.999828547060633,0.999750680373884,0.999662212119456,42246578.3188302
"Greater Negros-Panay rain forests",0.0827436624915346,0.000257466529351184,0,0.0837254727870017,0,0.116076593380065,0.654652873079446,0.475063859891063,0.329474501937624,3485592.39157993
"Guajira-Barranquilla xeric scrub",0.444818163231723,0.000635990714535568,0.027278205982174,0.026116726442778,0.00382648853702787,0.517966579404006,0.884210578329446,0.794913922599518,0.721231766612642,3147741.62244617
"Guayaquil flooded grasslands",0.0238909659799008,0,0,0.0397373876986869,0,0.491744840525328,0.941818181818182,0.880474308300395,0.817944664031621,292387.741830111
"Guianan freshwater swamp forests",0.830475711049585,0.538332255979315,0.743133462282398,0.828127042216704,0.727105987161011,0.929306392818555,0.999468570454523,0.998887006046264,0.99611956162076,769031.146848104
"Guianan Highlands moist forests",0.966812595601034,0.967030499339929,0.981260589400053,0.990190672629866,0.986951517669252,0.997368116963668,0.999993670378638,0.999947780623763,0.999859165924694,14596115.267601
"Guianan lowland moist forests",0.949722276083764,0.916658297975614,0.931162656737849,0.968162202804051,0.946551064643631,0.989068559972126,0.999426205507228,0.998932946417706,0.998263060387455,47615312.3371485
"Guianan piedmont moist forests",0.966911055146675,0.933766719101709,0.969199178644764,0.973367036350278,0.965298759074867,0.987267938483558,0.999902803333476,0.99953520486804,0.998709201362906,22983581.3477723
"Guianan savanna",0.667900108911374,0.900203588484883,0.734528849355468,0.899995221940848,0.79472983457696,0.94162384088887,0.999490671775182,0.999031465575382,0.997580138115662,10449608.751653
"Guinean forest-savanna",0.0595286568945229,0.0033488566793993,0.0555624720253498,0.373188893340691,0.0062818206761989,0.639273430983909,0.895093548184745,0.848970459206396,0.808479891711623,67078728.9689421
"Guinean mangroves",0.259885214192853,0.00185160693030022,0.000734626852772136,0.331020812685828,0,0.521549069386651,0.915567355731587,0.84004976211958,0.766793721705744,2342049.11798116
"Guinean montane forests",0.109596786044299,0,0.05842862649364,0.298781076126459,0.00478853323049235,0.751739364459152,0.985595206371581,0.962869801485806,0.93680967691323,3092354.70217298
"Guizhou Plateau broadleaf and mixed forests",0.530313004072409,3.70262034441774e-06,0,0.0617194415311033,0,0.423674109478667,0.894943196098842,0.801834779205606,0.710272560025983,26913188.1095987
"Gulf of California xeric scrub",0.894349016514078,0.924812670299727,0.597295556986478,0.526458024583733,0.645237040319008,0.99351887665013,0.999308727151922,0.998755037734773,0.998174502770125,2353670.56552513
"Gulf of St. Lawrence lowland forests",0.77492714993686,0.395601034396463,0.44468957714609,0.512975728436541,0.452504676782374,0.839583263840244,0.946164938392629,0.928712251672294,0.912257361484616,3625706.54354129
"Gurupa várzea",0.801142961414684,0.399934094903339,0.884348263714142,0.784704291159474,0.693207835156449,0.928345938522284,0.99991014907086,0.99983663467429,0.998562385133755,988095.467848751
"Hainan Island monsoon rain forests",0.658122271398998,0.00522109062782003,0,0.352365308804205,0.00461254612546125,0.677075058559935,0.926550517088349,0.896522493592492,0.872173965075344,1548883.76021128
"Halmahera rain forests",0.963174503365239,0.00274505318540547,0.308345120226308,0.809583049079016,0.296303935318868,0.954231907944938,0.998256666852857,0.996924913200824,0.994478955058459,2674452.52601553
"Hampton mallee and woodlands",0.999843480982939,0.997528377883559,0.829207693015552,0.997890875745071,0.998153618906942,0.997753930621412,1,1,1,1088199.18353967
"Hawai'i tropical dry forests",0.123309157379562,0.36965392171679,0.395443196004994,0.417884371029225,0.220216606498195,0.807574219127744,0.895106295271185,0.871232554030976,0.854955538543078,661444.078843368
"Hawai'i tropical high shrublands",8.34585211150058e-05,0.987634408602151,0.924812030075188,0.984264785675529,0.912689804772234,0.999831479609033,1,1,1,184759.073771574
"Hawai'i tropical low shrublands",0.0799312181051697,0.42380640941792,0.0707692307692308,0.40327868852459,0.0512104283054004,0.807164078703963,0.924047913197615,0.878605575549229,0.847666111618413,151752.120208886
"Hawai'i tropical moist forests",0.337421195527127,0.295565771911612,0.25810790614258,0.632781954887218,0.234417756156887,0.864525723846261,0.958481626993298,0.937346891610816,0.92022186272244,671753.922558945
"Helanshan montane conifer forests",0.891062839898148,0.2387981235846,0.414551333872272,0.315600960560055,0.290596545669838,0.818389601546023,0.923105117240731,0.893109659633789,0.869232335573203,2470401.24692114
"Hengduan Mountains subalpine conifer forests",0.637381662827512,0.0826942381047982,0.0736071941146361,0.522324849755979,0.104536608484335,0.890048911599706,0.99375688206994,0.989608561100321,0.984412841650482,9929086.76903498
"High Monte",0.963510744235322,0.724264108680226,0.799960691152091,0.654917479337783,0.72743202468566,0.98885488757478,0.99969390919041,0.999150631130098,0.998320475752573,11656862.7818991
"Highveld grasslands",0.098251230657089,0.0258539526279277,0.053133784530159,0.0342882088807584,0.0134305353051448,0.712255729717188,0.915478729984787,0.878284614423133,0.844153618889943,24163779.6460414
"Himalayan subtropical broadleaf forests",0.386354416823522,0.037202614379085,0,0.135087030493391,0.0349059820093887,0.605228795334131,0.868185463943418,0.850572384571137,0.82881731493709,3812461.73967722
"Himalayan subtropical pine forests",0.582476810209416,0.0022145346856409,0,0.0293193441933236,0.00202879839803971,0.637320168447487,0.978135087398745,0.95882818685669,0.93066061676513,7612546.21492846
"Hindu Kush alpine meadow",0.657632641884028,0.147421188265612,0.145736269942115,0.615347400543337,0.156053444489933,0.898476425123839,0.998689445225954,0.997024463689116,0.993870340249692,2826847.8673153
"Hispaniolan dry forests",0.241612092713494,0.0232362459546926,0.00213489892587898,0.170273310833168,0.0222404708136591,0.607193525010972,0.941092113634757,0.878881830759753,0.813303507407669,1544585.94342967
"Hispaniolan moist forests",0.282213490925527,0.00315203686796226,0.000833808750603414,0.0842760677014821,0.00341834809438192,0.701717597399513,0.937550425988603,0.903933100253208,0.870599936063652,4581354.32230788
"Hispaniolan pine forests",0.316066772040042,0.0312284927735719,0.000344026834093059,0.402733602682025,0.016263660614405,0.812966483241621,0.998612685920096,0.994730874408057,0.983645701327286,1156004.3871677
"Hobyo grasslands and shrublands",0.978377195256116,0.394007659382744,0.594811566193414,0.137685504422126,0.351638279996945,0.965837219512774,0.992840845112158,0.990280617536374,0.987210715026521,1338922.27553629
"Hokkaido deciduous forests",0.676279953143034,0.15581745922982,0.242494738008198,0.401671513679871,0.246624611080981,0.692008946903969,0.87559039876113,0.837454295177872,0.802802512152106,3814572.5417818
"Hokkaido montane conifer forests",0.90895713822121,0.000923929781336618,0.22839248434238,0.554673427179932,0.184702410231185,0.767876319295893,0.928937846418403,0.89460009519309,0.863892646760279,4585279.40784665
"Honshu alpine conifer forests",0.931519132661726,0.00538147730231751,0.065552476619328,0.692840241871878,0.0466895278290688,0.870571624456105,0.962237602165161,0.955612856315726,0.947830126435698,1150452.62260032
"Horn of Africa xeric bushlands",0.963856424087832,0.0235839296491077,0.354491808370215,0.0321680071800891,0.0256007254042618,0.976646685769528,0.989135045178171,0.987531005364292,0.986512896326351,23052172.1451059
"Huang He Plain mixed forests",0.0284229461170675,0.000376831563226788,0.00174768414581074,0.0158063061695055,5.86741519238081e-05,0.0567419863449685,0.141216845992062,0.104613334933041,0.083130818151783,43424029.128152
"Humid Chaco",0.473753956033644,0.00715428948254189,0.304083800390039,0.0494074857087222,0.0278680164036356,0.76694957036392,0.981631532429734,0.965211114909981,0.94307671831802,29159157.5943317
"Humid Pampas",0.0107784363297764,0.000681149257145155,0.148887998397115,0.00385460029858503,7.68356025447952e-05,0.156994900745093,0.606049301404035,0.466293172359736,0.335853859385012,39855903.6446987
"Huon Peninsula montane rain forests",0.974761437617052,0.000120845921450151,0.420135938827528,0.811237182209817,0.391556341894942,0.88579226516228,0.980183527557282,0.968220458255925,0.956707763328267,1644956.82929234
"Iberian conifer forests",0.156454235486472,0.0772711451444483,0.347865155511754,0.408886176735536,0.103193316449801,0.648229277062618,0.857680393033406,0.817770519349527,0.782701677850087,3446100.01754754
"Iberian sclerophyllous and semi-deciduous forests",0.0249642024537305,0.0127068042454412,0.171689705926728,0.0853308122161633,0.0133793918643515,0.333177268273483,0.638199830443368,0.570269320593542,0.514617112328929,29795558.4190725
"Iceland boreal birch forests and alpine tundra",0.993408857564265,0.90297925611939,0.704677488961923,0.988461311803878,0.925706756109248,0.999521309422332,1,0.999994773742236,0.999982579140786,9207735.94865185
